Satzart;Wahlkreis;Land;Regierungsbezirk;Kreis;Verbandsgemeinde;Gemeinde;Kennziffer Briefwahlzugehörigkeit;Name;Textkennzeichen
40;0;5;1;12;0;0;0;Duisburg, Stadt (Wkr. 115, 116);41
40;0;5;1;13;0;0;0;Essen, Stadt (Wkr. 118 bis 120);41
40;0;5;1;14;0;0;0;Krefeld, Stadt (Wkr. 110, 114);41
40;0;8;1;15;0;0;0;Böblingen (Wkr. 260, 262);44
40;0;5;1;16;0;0;0;Mönchengladbach, Stadt (Wkr. 109);41
40;0;8;1;16;0;0;0;Esslingen (Wkr. 261, 262);44
40;0;5;1;17;0;0;0;Mülheim an der Ruhr, Stadt (Wkr. 118);41
40;0;8;1;17;0;0;0;Göppingen (Wkr. 263);44
40;0;8;1;18;0;0;0;Ludwigsburg (Wkr. 265, 266);44
40;0;5;1;19;0;0;0;Oberhausen, Stadt (Wkr. 117);41
40;0;8;1;19;0;0;0;Rems-Murr-Kreis (Wkr. 264, 269);44
40;0;5;1;20;0;0;0;Remscheid, Stadt (Wkr. 103);41
40;0;8;1;21;0;0;0;Heilbronn (Wkr. 267);42
40;0;5;1;22;0;0;0;Solingen, Klingenstadt (Wkr. 103);41
40;0;5;1;24;0;0;0;Wuppertal, Stadt (Wkr. 102, 103);41
40;0;8;1;25;0;0;0;Heilbronn (Wkr. 266, 267);44
40;0;8;1;26;0;0;0;Hohenlohekreis (Wkr. 268);44
40;0;8;1;27;0;0;0;Schwäbisch Hall (Wkr. 268);44
40;0;8;1;28;0;0;0;Main-Tauber-Kreis (Wkr. 276);44
40;0;7;1;31;0;0;0;Ahrweiler (Wkr. 199);44
40;0;7;1;32;0;0;0;Altenkirchen (Westerwald) (Wkr. 198);44
40;0;7;1;33;0;0;0;Bad Kreuznach (Wkr. 202);44
40;0;7;1;34;0;0;0;Birkenfeld (Wkr. 202);44
40;0;7;1;35;0;0;0;Cochem-Zell (Wkr. 201);44
40;0;8;1;35;0;0;0;Heidenheim (Wkr. 270);44
40;0;8;1;36;0;0;0;Ostalbkreis (Wkr. 269, 270);44
40;0;7;1;37;0;0;0;Mayen-Koblenz (Wkr. 199, 200);44
40;0;7;1;38;0;0;0;Neuwied (Wkr. 198);44
40;0;7;1;40;0;0;0;Rhein-Hunsrück-Kreis (Wkr. 201);44
40;0;7;1;41;0;0;0;Rhein-Lahn-Kreis (Wkr. 200, 205);44
40;0;7;1;43;0;0;0;Westerwaldkreis (Wkr. 205);44
40;0;3;1;51;0;0;0;Gifhorn (Wkr. 045, 051);44
40;0;3;1;52;0;0;0;Göttingen (Wkr. 053);44
40;0;3;1;53;0;0;0;Goslar (Wkr. 049, 052);44
40;0;3;1;54;0;0;0;Helmstedt (Wkr. 051);44
40;0;5;1;54;0;0;0;Kleve (Wkr. 112);43
40;0;3;1;55;0;0;0;Northeim (Wkr.046, 052);44
40;0;3;1;56;0;0;0;Osterode am Harz (Wkr. 052, 053);44
40;0;3;1;57;0;0;0;Peine (Wkr. 045);44
40;0;3;1;58;0;0;0;Wolfenbüttel (Wkr. 049);44
40;0;5;1;58;0;0;0;Mettmann (Wkr. 104, 105);43
40;0;9;1;61;0;0;0;Ingolstadt (Wkr. 217);41
40;0;5;1;62;0;0;0;Rhein-Kreis Neuss (Wkr. 108, 110);43
40;0;9;1;62;0;0;0;München, Landeshauptstadt (Wkr. 218 bis 221);41
40;0;9;1;63;0;0;0;Rosenheim (Wkr. 223);41
40;0;5;1;66;0;0;0;Viersen (Wkr. 111);43
40;0;5;1;70;0;0;0;Wesel (Wkr. 113, 114, 117);43
40;0;9;1;71;0;0;0;Altötting (Wkr. 213);44
40;0;9;1;72;0;0;0;Berchtesgadener Land (Wkr. 225);44
40;0;9;1;73;0;0;0;Bad Tölz-Wolfratshausen (Wkr. 224);44
40;0;9;1;74;0;0;0;Dachau (Wkr. 215, 216);44
40;0;9;1;75;0;0;0;Ebersberg (Wkr. 214);44
40;0;9;1;76;0;0;0;Eichstätt (Wkr. 217);44
40;0;9;1;77;0;0;0;Erding (Wkr. 214);44
40;0;9;1;78;0;0;0;Freising (Wkr. 215);44
40;0;9;1;79;0;0;0;Fürstenfeldbruck (Wkr. 216);44
40;0;9;1;80;0;0;0;Garmisch-Partenkirchen (Wkr. 226);44
40;0;9;1;81;0;0;0;Landsberg am Lech (Wkr. 226);44
40;0;9;1;82;0;0;0;Miesbach (Wkr. 224);44
40;0;9;1;83;0;0;0;Mühldorf a.Inn (Wkr. 213);44
40;0;9;1;84;0;0;0;München (Wkr. 222);44
40;0;9;1;85;0;0;0;Neuburg-Schrobenhausen (Wkr. 215, 217);44
40;0;9;1;86;0;0;0;Pfaffenhofen a.d.Ilm (Wkr. 215);44
40;0;9;1;87;0;0;0;Rosenheim (Wkr. 223);44
40;0;9;1;88;0;0;0;Starnberg (Wkr. 222, 224);44
40;0;9;1;89;0;0;0;Traunstein (Wkr. 225);44
40;0;9;1;90;0;0;0;Weilheim-Schongau (Wkr. 226);44
40;0;11;2;1;0;0;0;Berlin, Stadt, Bezirk Mitte, Berlin-West (Wkr. 075);93
40;0;11;2;2;0;0;0;Berlin, Stadt, Bezirk Friedrichshain-Kreuzberg, Berlin-West (Wkr. 083);93
40;0;11;2;4;0;0;0;Berlin, Stadt, Bezirk Charlottenburg-Wilmersdorf (Wkr. 078, 080);93
40;0;11;2;5;0;0;0;Berlin, Stadt, Bezirk Spandau (Wkr. 078);93
40;0;11;2;6;0;0;0;Berlin, Stadt, Bezirk Steglitz-Zehlendorf (Wkr. 079);93
40;0;11;2;7;0;0;0;Berlin, Stadt, Bezirk Tempelhof-Schöneberg (Wkr. 081);93
40;0;11;2;8;0;0;0;Berlin, Stadt, Bezirk Neukölln (Wkr. 082);93
40;0;7;2;11;0;0;0;Trier, kreisfreie Stadt (Wkr. 204);41
40;0;8;2;11;0;0;0;Baden-Baden (Wkr. 273);42
40;0;8;2;12;0;0;0;Karlsruhe (Wkr. 271);42
40;0;11;2;12;0;0;0;Berlin, Stadt, Bezirk Reinickendorf (Wkr. 077);93
40;0;8;2;15;0;0;0;Karlsruhe (Wkr. 272, 278);44
40;0;8;2;16;0;0;0;Rastatt (Wkr. 273);44
40;0;8;2;21;0;0;0;Heidelberg (Wkr. 274);42
40;0;8;2;22;0;0;0;Mannheim (Wkr. 275);42
40;0;8;2;25;0;0;0;Neckar-Odenwald-Kreis (Wkr. 276);44
40;0;8;2;26;0;0;0;Rhein-Neckar-Kreis (Wkr. 274, 277, 278);44
40;0;7;2;31;0;0;0;Bernkastel-Wittlich (Wkr. 201, 203);44
40;0;8;2;31;0;0;0;Pforzheim (Wkr. 279);42
40;0;7;2;32;0;0;0;Eifelkreis Bitburg-Prüm (Wkr. 203);44
40;0;7;2;33;0;0;0;Vulkaneifel (Wkr. 203);44
40;0;7;2;35;0;0;0;Trier-Saarburg (Wkr. 204);44
40;0;8;2;35;0;0;0;Calw (Wkr. 280);44
40;0;8;2;36;0;0;0;Enzkreis (Wkr. 279);44
40;0;8;2;37;0;0;0;Freudenstadt (Wkr. 280);44
40;0;3;2;41;0;0;0;Region Hannover (Wkr. 041 bis 043, 047);44
40;0;3;2;51;0;0;0;Diepholz (Wkr. 033);44
40;0;3;2;52;0;0;0;Hameln-Pyrmont (Wkr. 046);44
40;0;3;2;54;0;0;0;Hildesheim (Wkr. 048);44
40;0;3;2;55;0;0;0;Holzminden (Wkr. 046);44
40;0;3;2;56;0;0;0;Nienburg (Weser) (Wkr. 033, 040);44
40;0;3;2;57;0;0;0;Schaumburg (Wkr. 040);44
40;0;9;2;61;0;0;0;Landshut (Wkr. 228);41
40;0;9;2;62;0;0;0;Passau (Wkr. 229);41
40;0;9;2;63;0;0;0;Straubing (Wkr. 231);41
40;0;9;2;71;0;0;0;Deggendorf (Wkr. 227);44
40;0;9;2;72;0;0;0;Freyung-Grafenau (Wkr. 227);44
40;0;9;2;73;0;0;0;Kelheim (Wkr. 228);44
40;0;9;2;74;0;0;0;Landshut (Wkr. 228);44
40;0;9;2;75;0;0;0;Passau (Wkr. 229);44
40;0;9;2;76;0;0;0;Regen (Wkr. 231);44
40;0;9;2;77;0;0;0;Rottal-Inn (Wkr. 230);44
40;0;9;2;78;0;0;0;Straubing-Bogen (Wkr. 231);44
40;0;9;2;79;0;0;0;Dingolfing-Landau (Wkr. 230);44
40;0;7;3;11;0;0;0;Frankenthal (Pfalz), kreisfreie Stadt (Wkr. 208);41
40;0;8;3;11;0;0;0;Freiburg im Breisgau (Wkr. 281);42
40;0;7;3;12;0;0;0;Kaiserslautern, kreisfreie Stadt (Wkr. 210);41
40;0;7;3;13;0;0;0;Landau in der Pfalz, kreisfreie Stadt (Wkr. 212);41
40;0;5;3;14;0;0;0;Bonn, Stadt (Wkr. 096);41
40;0;7;3;14;0;0;0;Ludwigshafen am Rhein, kreisfreie Stadt (Wkr. 208);41
40;0;5;3;15;0;0;0;Köln, Stadt (Wkr. 093 bis 095, 101);41
40;0;7;3;15;0;0;0;Mainz, kreisfreie Stadt (Wkr. 206);41
40;0;8;3;15;0;0;0;Breisgau-Hochschwarzwald (Wkr. 281, 282, 288);44
40;0;5;3;16;0;0;0;Leverkusen, Stadt (Wkr. 101);41
40;0;7;3;16;0;0;0;Neustadt an der Weinstraße, kreisfreie Stadt (Wkr. 209);41
40;0;8;3;16;0;0;0;Emmendingen (Wkr. 283);44
40;0;7;3;17;0;0;0;Pirmasens, kreisfreie Stadt (Wkr. 211);41
40;0;8;3;17;0;0;0;Ortenaukreis (Wkr. 283, 284, 286);44
40;0;7;3;18;0;0;0;Speyer, kreisfreie Stadt (Wkr. 209);41
40;0;7;3;19;0;0;0;Worms, kreisfreie Stadt (Wkr. 207);41
40;0;7;3;20;0;0;0;Zweibrücken, kreisfreie Stadt (Wkr. 211);41
40;0;8;3;25;0;0;0;Rottweil (Wkr. 285);44
40;0;8;3;26;0;0;0;Schwarzwald-Baar-Kreis (Wkr. 286);44
40;0;8;3;27;0;0;0;Tuttlingen (Wkr. 285);44
40;0;7;3;31;0;0;0;Alzey-Worms (Wkr. 207);44
40;0;7;3;32;0;0;0;Bad Dürkheim (Wkr. 209);44
40;0;7;3;33;0;0;0;Donnersbergkreis (Wkr. 210);44
40;0;5;3;34;0;0;0;Städteregion Aachen (Wkr. 087, 088);43
40;0;7;3;34;0;0;0;Germersheim (Wkr. 212);44
40;0;7;3;35;0;0;0;Kaiserslautern (Wkr. 210, 211);44
40;0;8;3;35;0;0;0;Konstanz (Wkr. 287);44
40;0;7;3;36;0;0;0;Kusel (Wkr. 210);44
40;0;8;3;36;0;0;0;Lörrach (Wkr. 282);44
40;0;7;3;37;0;0;0;Südliche Weinstraße (Wkr. 212);44
40;0;8;3;37;0;0;0;Waldshut (Wkr. 288);44
40;0;7;3;38;0;0;0;Rhein-Pfalz-Kreis (Wkr. 208, 209);44
40;0;7;3;39;0;0;0;Mainz-Bingen (Wkr. 206, 207);44
40;0;7;3;40;0;0;0;Südwestpfalz (Wkr. 211);44
40;0;3;3;51;0;0;0;Celle (Wkr. 044);44
40;0;3;3;52;0;0;0;Cuxhaven (Wkr. 029);44
40;0;3;3;53;0;0;0;Harburg (Wkr. 036);44
40;0;3;3;54;0;0;0;Lüchow-Dannenberg (Wkr. 037);44
40;0;3;3;55;0;0;0;Lüneburg (Wkr. 037);44
40;0;3;3;56;0;0;0;Osterholz (Wkr. 034);44
40;0;3;3;57;0;0;0;Rotenburg (Wümme) (Wkr. 030, 035);44
40;0;3;3;58;0;0;0;Heidekreis (Wkr. 035);44
40;0;5;3;58;0;0;0;Düren (Wkr. 090);43
40;0;3;3;59;0;0;0;Stade (Wkr. 029, 030);44
40;0;3;3;60;0;0;0;Uelzen (Wkr. 044);44
40;0;3;3;61;0;0;0;Verden (Wkr. 034);44
40;0;9;3;61;0;0;0;Amberg (Wkr. 232);41
40;0;5;3;62;0;0;0;Rhein-Erft-Kreis (Wkr. 091, 092);43
40;0;9;3;62;0;0;0;Regensburg (Wkr. 233);41
40;0;9;3;63;0;0;0;Weiden i.d.OPf. (Wkr. 235);41
40;0;5;3;66;0;0;0;Euskirchen (Wkr. 092);43
40;0;5;3;70;0;0;0;Heinsberg (Wkr. 089);43
40;0;9;3;71;0;0;0;Amberg-Sulzbach (Wkr. 232);44
40;0;9;3;72;0;0;0;Cham (Wkr. 234);44
40;0;9;3;73;0;0;0;Neumarkt i.d.OPf. (Wkr. 232);44
40;0;5;3;74;0;0;0;Oberbergischer Kreis (Wkr. 099);43
40;0;9;3;74;0;0;0;Neustadt a.d.Waldnaab (Wkr. 235);44
40;0;9;3;75;0;0;0;Regensburg (Wkr. 233);44
40;0;9;3;76;0;0;0;Schwandorf (Wkr. 234);44
40;0;9;3;77;0;0;0;Tirschenreuth (Wkr. 235);44
40;0;5;3;78;0;0;0;Rheinisch-Bergischer Kreis (Wkr. 100);43
40;0;5;3;82;0;0;0;Rhein-Sieg-Kreis (Wkr. 097, 098);43
40;0;3;4;1;0;0;0;Delmenhorst, Stadt (Wkr. 028);41
40;0;3;4;2;0;0;0;Emden, Stadt (Wkr. 024);41
40;0;3;4;3;0;0;0;Oldenburg (Oldenburg), Stadt (Wkr. 027);41
40;0;3;4;4;0;0;0;Osnabrück, Stadt (Wkr. 039);41
40;0;3;4;5;0;0;0;Wilhelmshaven, Stadt (Wkr. 026);41
40;0;6;4;11;0;0;0;Darmstadt, Wissenschaftsstadt (Wkr. 186);41
40;0;6;4;12;0;0;0;Frankfurt am Main, Stadt (Wkr. 182, 183);41
40;0;6;4;13;0;0;0;Offenbach am Main, Stadt (Wkr. 185);41
40;0;6;4;14;0;0;0;Wiesbaden, Landeshauptstadt (Wkr. 179);41
40;0;8;4;15;0;0;0;Reutlingen (Wkr. 289);44
40;0;8;4;16;0;0;0;Tübingen (Wkr. 290);44
40;0;8;4;17;0;0;0;Zollernalbkreis (Wkr. 290, 295);44
40;0;8;4;21;0;0;0;Ulm (Wkr. 291);42
40;0;8;4;25;0;0;0;Alb-Donau-Kreis (Wkr. 291);44
40;0;8;4;26;0;0;0;Biberach (Wkr. 292);44
40;0;6;4;31;0;0;0;Bergstraße (Wkr. 188);44
40;0;6;4;32;0;0;0;Darmstadt-Dieburg (Wkr. 186, 187);44
40;0;6;4;33;0;0;0;Groß-Gerau (Wkr. 184);44
40;0;6;4;34;0;0;0;Hochtaunuskreis (Wkr. 176, 181);44
40;0;6;4;35;0;0;0;Main-Kinzig-Kreis (Wkr. 175, 180);44
40;0;8;4;35;0;0;0;Bodenseekreis (Wkr. 293);44
40;0;6;4;36;0;0;0;Main-Taunus-Kreis (Wkr. 181);44
40;0;8;4;36;0;0;0;Ravensburg (Wkr. 292, 294);44
40;0;6;4;37;0;0;0;Odenwaldkreis (Wkr. 187);44
40;0;8;4;37;0;0;0;Sigmaringen (Wkr. 293, 295);44
40;0;6;4;38;0;0;0;Offenbach (Wkr. 185, 187);44
40;0;6;4;39;0;0;0;Rheingau-Taunus-Kreis (Wkr. 178);44
40;0;6;4;40;0;0;0;Wetteraukreis (Wkr. 175, 177);44
40;0;3;4;51;0;0;0;Ammerland (Wkr. 027);44
40;0;3;4;52;0;0;0;Aurich (Wkr. 024);44
40;0;3;4;53;0;0;0;Cloppenburg (Wkr. 032);44
40;0;3;4;54;0;0;0;Emsland (Wkr. 025, 031);44
40;0;3;4;55;0;0;0;Friesland (Wkr. 026);44
40;0;3;4;56;0;0;0;Grafschaft Bentheim (Wkr. 031);44
40;0;3;4;57;0;0;0;Leer (Wkr. 025);44
40;0;3;4;58;0;0;0;Oldenburg (Wkr. 028);44
40;0;3;4;59;0;0;0;Osnabrück (Wkr. 038, 039);44
40;0;3;4;60;0;0;0;Vechta (Wkr. 032);44
40;0;3;4;61;0;0;0;Wesermarsch (Wkr. 028);44
40;0;9;4;61;0;0;0;Bamberg (Wkr. 236);41
40;0;3;4;62;0;0;0;Wittmund (Wkr. 026);44
40;0;9;4;62;0;0;0;Bayreuth (Wkr. 237);41
40;0;9;4;63;0;0;0;Coburg (Wkr. 238);41
40;0;9;4;64;0;0;0;Hof (Wkr. 239);41
40;0;9;4;71;0;0;0;Bamberg (Wkr. 236, 240);44
40;0;9;4;72;0;0;0;Bayreuth (Wkr. 237);44
40;0;9;4;73;0;0;0;Coburg (Wkr. 238);44
40;0;9;4;74;0;0;0;Forchheim (Wkr. 236, 237);44
40;0;9;4;75;0;0;0;Hof (Wkr. 239);44
40;0;9;4;76;0;0;0;Kronach (Wkr. 238);44
40;0;9;4;77;0;0;0;Kulmbach (Wkr. 240);44
40;0;9;4;78;0;0;0;Lichtenfels (Wkr. 240);44
40;0;9;4;79;0;0;0;Wunsiedel i.Fichtelgebirge (Wkr. 239);44
40;0;14;5;11;0;0;0;Chemnitz, Stadt (Wkr. 162);41
40;0;5;5;12;0;0;0;Bottrop, Stadt (Wkr. 125);41
40;0;5;5;13;0;0;0;Gelsenkirchen, Stadt (Wkr. 123);41
40;0;5;5;15;0;0;0;Münster, Stadt (Wkr. 129);41
40;0;14;5;21;0;0;0;Erzgebirgskreis (Wkr. 163, 164);44
40;0;14;5;22;0;0;0;Mittelsachsen (Wkr. 161, 163);44
40;0;14;5;23;0;0;0;Vogtlandkreis (Wkr. 166);44
40;0;14;5;24;0;0;0;Zwickau (Wkr. 163, 165);44
40;0;6;5;31;0;0;0;Gießen (Wkr. 172, 173);44
40;0;6;5;32;0;0;0;Lahn-Dill-Kreis (Wkr. 172);44
40;0;6;5;33;0;0;0;Limburg-Weilburg (Wkr. 176, 178);44
40;0;6;5;34;0;0;0;Marburg-Biedenkopf (Wkr. 171);44
40;0;6;5;35;0;0;0;Vogelsbergkreis (Wkr. 173 bis 175);44
40;0;5;5;54;0;0;0;Borken (Wkr. 124, 126);43
40;0;5;5;58;0;0;0;Coesfeld (Wkr. 127);43
40;0;9;5;61;0;0;0;Ansbach (Wkr. 241);41
40;0;5;5;62;0;0;0;Recklinghausen (Wkr. 121, 122, 125);43
40;0;9;5;62;0;0;0;Erlangen (Wkr. 242);41
40;0;9;5;63;0;0;0;Fürth (Wkr. 243);41
40;0;9;5;64;0;0;0;Nürnberg (Wkr. 244, 245);41
40;0;9;5;65;0;0;0;Schwabach (Wkr. 245);41
40;0;5;5;66;0;0;0;Steinfurt (Wkr. 124, 127, 128);43
40;0;5;5;70;0;0;0;Warendorf (Wkr. 130);43
40;0;9;5;71;0;0;0;Ansbach (Wkr. 241);44
40;0;9;5;72;0;0;0;Erlangen-Höchstadt (Wkr. 242);44
40;0;9;5;73;0;0;0;Fürth (Wkr. 243);44
40;0;9;5;74;0;0;0;Nürnberger Land (Wkr. 246);44
40;0;9;5;75;0;0;0;Neustadt a.d.Aisch-Bad Windsheim (Wkr. 243);44
40;0;9;5;76;0;0;0;Roth (Wkr. 246);44
40;0;9;5;77;0;0;0;Weißenburg-Gunzenhausen (Wkr. 241);44
40;0;6;6;11;0;0;0;Kassel, documenta-Stadt (Wkr. 168);41
40;0;14;6;12;0;0;0;Dresden, Stadt (Wkr. 159, 160);41
40;0;14;6;25;0;0;0;Bautzen (Wkr. 156, 160);44
40;0;14;6;26;0;0;0;Görlitz (Wkr. 157);44
40;0;14;6;27;0;0;0;Meißen (Wkr. 155);44
40;0;14;6;28;0;0;0;Sächsische Schweiz-Osterzgebirge (Wkr.158);44
40;0;6;6;31;0;0;0;Fulda (Wkr. 174);44
40;0;6;6;32;0;0;0;Hersfeld-Rotenburg (Wkr. 169);44
40;0;6;6;33;0;0;0;Kassel (Wkr. 167, 168);44
40;0;6;6;34;0;0;0;Schwalm-Eder-Kreis (Wkr. 170);44
40;0;6;6;35;0;0;0;Waldeck-Frankenberg (Wkr. 167, 170);44
40;0;6;6;36;0;0;0;Werra-Meißner-Kreis (Wkr. 169);44
40;0;9;6;61;0;0;0;Aschaffenburg (Wkr. 247);41
40;0;9;6;62;0;0;0;Schweinfurt (Wkr. 250);41
40;0;9;6;63;0;0;0;Würzburg (Wkr. 251);41
40;0;9;6;71;0;0;0;Aschaffenburg (Wkr. 247);44
40;0;9;6;72;0;0;0;Bad Kissingen (Wkr. 248);44
40;0;9;6;73;0;0;0;Rhön-Grabfeld (Wkr. 248);44
40;0;9;6;74;0;0;0;Haßberge (Wkr. 248);44
40;0;9;6;75;0;0;0;Kitzingen (Wkr. 250);44
40;0;9;6;76;0;0;0;Miltenberg (Wkr. 249);44
40;0;9;6;77;0;0;0;Main-Spessart (Wkr. 249);44
40;0;9;6;78;0;0;0;Schweinfurt (Wkr. 250);44
40;0;9;6;79;0;0;0;Würzburg (Wkr. 251);44
40;0;5;7;11;0;0;0;Bielefeld, Stadt (Wkr. 132);41
40;0;14;7;13;0;0;0;Leipzig, Stadt (Wkr.152, 153);41
40;0;14;7;29;0;0;0;Leipzig (Wkr. 154);44
40;0;14;7;30;0;0;0;Nordsachsen (Wkr. 151);44
40;0;5;7;54;0;0;0;Gütersloh (Wkr. 131, 132, 137);43
40;0;5;7;58;0;0;0;Herford (Wkr. 133);43
40;0;9;7;61;0;0;0;Augsburg (Wkr. 252);41
40;0;5;7;62;0;0;0;Höxter (Wkr. 136);43
40;0;9;7;62;0;0;0;Kaufbeuren (Wkr. 257);41
40;0;9;7;63;0;0;0;Kempten (Allgäu) (Wkr. 256);41
40;0;9;7;64;0;0;0;Memmingen (Wkr. 257);41
40;0;5;7;66;0;0;0;Lippe (Wkr. 135, 136);43
40;0;5;7;70;0;0;0;Minden-Lübbecke (Wkr. 133, 134);43
40;0;9;7;71;0;0;0;Aichach-Friedberg (Wkr. 253, 254);44
40;0;9;7;72;0;0;0;Augsburg (Wkr. 252, 253);44
40;0;9;7;73;0;0;0;Dillingen a.d.Donau (Wkr. 254);44
40;0;5;7;74;0;0;0;Paderborn (Wkr. 137);43
40;0;9;7;74;0;0;0;Günzburg (Wkr. 255);44
40;0;9;7;75;0;0;0;Neu-Ulm (Wkr. 255);44
40;0;9;7;76;0;0;0;Lindau (Bodensee) (Wkr. 256);44
40;0;9;7;77;0;0;0;Ostallgäu (Wkr. 257);44
40;0;9;7;78;0;0;0;Unterallgäu (Wkr. 255, 257);44
40;0;9;7;79;0;0;0;Donau-Ries (Wkr. 254);44
40;0;9;7;80;0;0;0;Oberallgäu (Wkr. 256);44
40;0;5;9;11;0;0;0;Bochum, Stadt (Wkr. 140, 141);41
40;0;5;9;13;0;0;0;Dortmund, Stadt (Wkr. 142, 143);41
40;0;5;9;14;0;0;0;Hagen, Stadt der FernUniversität (Wkr. 138);41
40;0;5;9;15;0;0;0;Hamm, Stadt (Wkr. 145);41
40;0;5;9;16;0;0;0;Herne, Stadt (Wkr. 141);41
40;0;5;9;54;0;0;0;Ennepe-Ruhr-Kreis (Wkr. 138, 139);43
40;0;5;9;58;0;0;0;Hochsauerlandkreis (Wkr. 147);43
40;0;5;9;62;0;0;0;Märkischer Kreis (Wkr. 149, 150);43
40;0;5;9;66;0;0;0;Olpe (Wkr. 149);43
40;0;5;9;70;0;0;0;Siegen-Wittgenstein (Wkr. 148);43
40;0;5;9;74;0;0;0;Soest (Wkr. 146);43
40;0;5;9;78;0;0;0;Unna (Wkr. 144, 145);43
50;0;1;0;51;5163;0;0;Burg-St. Michaelisdonn;51
50;0;1;0;51;5166;0;0;Marne-Nordsee;51
50;0;1;0;51;5169;0;0;Eider;55
50;0;1;0;51;5172;0;0;Heider Umland;55
50;0;1;0;51;5175;0;0;Mitteldithmarschen;51
50;0;1;0;51;5178;0;0;Büsum-Wesselburen;51
50;0;1;0;53;5308;0;0;Berkenthin;51
50;0;1;0;53;5313;0;0;Breitenfelde;51
50;0;1;0;53;5318;0;0;Büchen;51
50;0;1;0;53;5323;0;0;Hohe Elbgeest;51
50;0;1;0;53;5343;0;0;Lütau;51
50;0;1;0;53;5358;0;0;Lauenburgische Seen;51
50;0;1;0;53;5373;0;0;Schwarzenbek-Land;51
50;0;1;0;53;5391;0;0;Sandesneben-Nusse;51
50;0;1;0;54;5417;0;0;Eiderstedt;51
50;0;1;0;54;5439;0;0;Landschaft Sylt;51
50;0;1;0;54;5453;0;0;Viöl;51
50;0;1;0;54;5459;0;0;Pellworm;51
50;0;1;0;54;5488;0;0;Föhr-Amrum;51
50;0;1;0;54;5489;0;0;Südtondern;51
50;0;1;0;54;5492;0;0;Nordsee-Treene;51
50;0;1;0;54;5494;0;0;Mittleres Nordfriesland;51
50;0;1;0;55;5543;0;0;Oldenburg-Land;51
50;0;1;0;55;5546;0;0;Lensahn;51
50;0;1;0;55;5591;0;0;Ostholstein-Mitte;51
50;0;1;0;56;5616;0;0;Elmshorn-Land;51
50;0;1;0;56;5628;0;0;Haseldorf;51
50;0;1;0;56;5636;0;0;Hörnerkirchen;51
50;0;1;0;56;5642;0;0;Moorrege;51
50;0;1;0;56;5660;0;0;Rantzau;51
50;0;1;0;56;5687;0;0;Pinnau;51
50;0;1;0;57;5727;0;0;Amt Lütjenburg;51
50;0;1;0;57;5739;0;0;Großer Plöner See;51
50;0;1;0;57;5747;0;0;Preetz-Land;51
50;0;1;0;57;5755;0;0;Probstei;51
50;0;1;0;57;5775;0;0;Selent/ Schlesen;51
50;0;1;0;57;5782;0;0;Schrevenborn;51
50;0;1;0;57;5785;0;0;Bokhorst-Wankendorf;51
50;0;1;0;58;5803;0;0;Achterwehr;51
50;0;1;0;58;5822;0;0;Dänischenhagen;51
50;0;1;0;58;5824;0;0;Dänischer Wohld;51
50;0;1;0;58;5830;0;0;Flintbek;51
50;0;1;0;58;5833;0;0;Fockbek;51
50;0;1;0;58;5847;0;0;Hohner Harde;51
50;0;1;0;58;5853;0;0;Jevenstedt;51
50;0;1;0;58;5859;0;0;Molfsee;51
50;0;1;0;58;5864;0;0;Nortorfer  Land;51
50;0;1;0;58;5888;0;0;Eiderkanal;51
50;0;1;0;58;5889;0;0;Bordesholm;51
50;0;1;0;58;5890;0;0;Hüttener Berge;51
50;0;1;0;58;5893;0;0;Schlei-Ostsee;51
50;0;1;0;58;5895;0;0;Mittelholstein;51
50;0;1;0;59;5912;0;0;Eggebek;51
50;0;1;0;59;5915;0;0;Haddeby;51
50;0;1;0;59;5919;0;0;Hürup;51
50;0;1;0;59;5920;0;0;Kappeln-Land;51
50;0;1;0;59;5937;0;0;Langballig;51
50;0;1;0;59;5940;0;0;Oeversee;51
50;0;1;0;59;5949;0;0;Amt Mittelangeln;51
50;0;1;0;59;5952;0;0;Schafflund;51
50;0;1;0;59;5974;0;0;Süderbrarup;51
50;0;1;0;59;5987;0;0;Südangeln;51
50;0;1;0;59;5990;0;0;Geltinger Bucht;51
50;0;1;0;59;5993;0;0;Arensharde;51
50;0;1;0;59;5996;0;0;Kropp-Stapelholm;51
50;0;12;0;60;5003;0;0;Biesenthal-Barnim;51
50;0;1;0;60;5005;0;0;Bad Bramstedt-Land;51
50;0;12;0;60;5006;0;0;Joachimsthal (Schorfheide);51
50;0;12;0;60;5011;0;0;Britz-Chorin-Oderberg;51
50;0;1;0;60;5024;0;0;Bornhöved;51
50;0;1;0;60;5034;0;0;Itzstedt;51
50;0;1;0;60;5043;0;0;Kaltenkirchen-Land;51
50;0;1;0;60;5048;0;0;Kisdorf;51
50;0;1;0;60;5053;0;0;Leezen;51
50;0;1;0;60;5063;0;0;Boostedt-Rickling;51
50;0;1;0;60;5086;0;0;Trave-Land;51
50;0;16;0;61;5001;0;0;Lindenberg/Eichsfeld;54
50;0;16;0;61;5003;0;0;Dingelstädt;54
50;0;16;0;61;5004;0;0;Eichsfelder Kessel;54
50;0;16;0;61;5006;0;0;Eichsfeld-Wipperaue;54
50;0;16;0;61;5008;0;0;Hanstein-Rusteberg;54
50;0;16;0;61;5009;0;0;Leinetal;54
50;0;16;0;61;5012;0;0;Uder;54
